code_ref,category,title,price,product_url,image,rating
RSBsIGUgbi,Electronics,Elenco Snap Circuits SC300 Electronics Kit,29.99,https://www.etsy.com/listing/1412486030/elenco-snap-circuits-sc300-electronics?click_key=4efc22f8dafd7e050d78fa7abaddd683c9a9cc0d%3A1412486030&click_sum=eb50336f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-570252-5-3,https://i.etsystatic.com/26917636/r/il/e8fac1/4717235079/il_340x270.4717235079_q2xz.jpg,5
ViBpIG4gdC,Electronics,"Vintage Variable Air Capacitors, Soviet Electronics, Steampunk",24.35,https://www.etsy.com/listing/1340233757/vintage-variable-air-capacitors-soviet?click_key=09cd2163bf4d6979f710e054dca9d4eb8e3ae896%3A1340233757&click_sum=6d5f94e1&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-570252-5-4&pro=1&frs=1,https://i.etsystatic.com/33887562/r/il/2b0333/4318763592/il_340x270.4318763592_50fu.jpg,4.5
TSBhIGcgbi,Electronics,Magnetic Core memory computer electronics t-shirt,22.95,https://www.etsy.com/listing/1236671681/magnetic-core-memory-computer?click_key=91225a7ee09d1701e2c0312adfc44883f8befd20%3A1236671681&click_sum=9812d87e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-570252-5-5&frs=1&sts=1,https://i.etsystatic.com/18723117/r/il/469adc/3887486410/il_340x270.3887486410_te06.jpg,5
RyBUIEUgIC,Electronics,GTE Vintage Logo Bumper Sticker - Retro GTE Decal - General Telephone & Electronics Corporate Logo - Vintage GTE - Telecom Yeti - Lineman,2.50,https://www.etsy.com/listing/769385394/gte-vintage-logo-bumper-sticker-retro?click_key=917dd1d78419688688aac944c845e9d5174cb094%3A769385394&click_sum=dd959a5c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-570252-5-6&sts=1,https://i.etsystatic.com/8237571/r/il/301fe4/2257669511/il_340x270.2257669511_1fbc.jpg,4.962
QyBhIHAgYS,Electronics,"Capacitor Earrings, Recycled Computer Parts, Quirky IT Handmade Eco Friendly Jewelry, Upcycled Electronics, Artsy Clay",10.00,https://www.etsy.com/listing/73713408/capacitor-earrings-recycled-computer?click_key=43c242d8e41e7271db0a169f6b2019df1ec6ee03%3A73713408&click_sum=96186f4c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-570252-5-7&sca=1,https://i.etsystatic.com/5123350/r/il/9f1401/1738989155/il_340x270.1738989155_r90g.jpg,4.9394
RSBsIGUgYy,Electronics,Electronics Clipart / Technology Graphics / instant download,3.40,https://www.etsy.com/listing/738813696/electronics-clipart-technology-graphics?click_key=7597aeb9c4fd81912a4295a31c02d93f1001935d%3A738813696&click_sum=272e0be0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-570252-5-8&pro=1,https://i.etsystatic.com/20765435/r/il/b216de/3884718815/il_340x270.3884718815_7g8e.jpg,4.8
ViBhIGwgdS,Electronics,Value Pack of LiPo Batteries 3.7V 1100mAh for Drones and DIY Electronics - Free Charger,19.99,https://www.etsy.com/listing/1036299586/value-pack-of-lipo-batteries-37v-1100mah?click_key=9ab512234e5dd30a8adb2b76749d1dbc6ae83bde%3A1036299586&click_sum=847dbfae&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-1,https://i.etsystatic.com/9266224/r/il/12dd1d/3247923209/il_340x270.3247923209_lv55.jpg,5
TCBlIGEgci,Electronics,Learn How to Solder Electronics Kit,20.00,https://www.etsy.com/listing/1245356078/learn-how-to-solder-electronics-kit?click_key=026076f7b62d7579888d5a33502040675d3e3b2c%3A1245356078&click_sum=ff7ecdb8&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-2&sts=1,https://i.etsystatic.com/8655979/r/il/08b3e9/3994866262/il_340x270.3994866262_tg8k.jpg,4.982
VSBMIFQgSS,Electronics,ULTIMATE Electronics Earring Gift Pack,20.00,https://www.etsy.com/listing/483708238/ultimate-electronics-earring-gift-pack?click_key=bce902a362d3366f4aa9b1f280d8183b54a96820%3A483708238&click_sum=2645d839&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-3,https://i.etsystatic.com/13822649/r/il/53b27d/1146843147/il_340x270.1146843147_olu2.jpg,5
VCByIGEgdi,Electronics,Travel Storage Case for Electronics Chargers Battery Packs Cables iPhones Portable Travel Organiser Bag for Home Office Work Travelling Gift,24.95,https://www.etsy.com/listing/1408337971/travel-storage-case-for-electronics?click_key=d448b0587e5ef5041f5241e495ec8fcd2438946f%3A1408337971&click_sum=e831d6cc&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-4&frs=1,https://i.etsystatic.com/5846096/r/il/90646d/4632995281/il_340x270.4632995281_s38w.jpg,5
RSBsIGUgYy,Electronics,Electronics Project Box with 5cm by 7cm PCB | Prototype Circuit Board Case for Home Automation Projects using Arduino and ESP8266,6.00,https://www.etsy.com/listing/912873182/electronics-project-box-with-5cm-by-7cm?click_key=d7bbae80bd7111c37c8eb877c4842744932b4368%3A912873182&click_sum=841cb93e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-5&frs=1&sts=1,https://i.etsystatic.com/26652105/r/il/587ac4/2819714261/il_340x270.2819714261_oudv.jpg,5
SSBuIHYgaS,Electronics,Invisible Alien Neutralizer Game Vintage 1980 Mattel Electronics New Sealed IAN,72.00,https://www.etsy.com/listing/1272117470/invisible-alien-neutralizer-game-vintage?click_key=468a14856369a6d961d3cdb2dd5b3f52d09f23ec%3A1272117470&click_sum=9af2e45d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-6,https://i.etsystatic.com/9350129/r/il/39fb21/4081697266/il_340x270.4081697266_xg88.jpg,4.9259
UyBhIGIgZS,Electronics,"Saberforge Compatible 1.10"" OD Prewired DIY Saber Electronics Proffie/CFX/Golden Harvest Kit",306.00,https://www.etsy.com/listing/881164911/saberforge-compatible-110-od-prewired?click_key=6cceb01d6c909a8822029647af064d05a27bd2cf%3A881164911&click_sum=015046fc&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-7&frs=1&sts=1,https://i.etsystatic.com/11723369/r/il/666797/4577795539/il_340x270.4577795539_tv1m.jpg,4.9697
UiBhIGQgaS,Electronics,Radio Shack NOS electronics lot of 22 misc,86.00,https://www.etsy.com/listing/1244779100/radio-shack-nos-electronics-lot-of-22?click_key=553103fc9f57fbee965a45dcc230e22d233210c3%3A1244779100&click_sum=72e78d2b&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-680552-6-8&sts=1,https://i.etsystatic.com/11608015/r/il/11c4b1/3972649786/il_340x270.3972649786_h4b4.jpg,4.863
QyBvIGwgby,Electronics,Color Rotating Rainbow Light Kit,7.00,https://www.etsy.com/listing/244643194/color-rotating-rainbow-light-kit?click_key=937294a5d47825129341cea90080988d3996b7bc%3A244643194&click_sum=c404a883&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-1,https://i.etsystatic.com/6596493/r/il/3f01fe/819074129/il_340x270.819074129_pqnw.jpg,4.8182
SSBuIHQgZS,Electronics,"Interior Communications Electrician, US Navy MOS Bundle, Navy Enlisted Classification Codes, Navy Emblem Svg, USN Svg, Navy Rate Leocolor",1.48,https://www.etsy.com/listing/1203269823/interior-communications-electrician-us?click_key=329aa37acb76341cc4ad42bd30fba0feea37b213%3A1203269823&click_sum=c05d94a3&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-2&pro=1,https://i.etsystatic.com/29835231/r/il/0c640b/3810672841/il_340x270.3810672841_jelf.jpg,4.7498
UyBhIG4geS,Electronics,Sanyo TRD 1000 Data Recorder Mono Cassette Recorder and Player Retro Audio Vintage electronics,90.00,https://www.etsy.com/listing/1124933019/sanyo-trd-1000-data-recorder-mono?click_key=7986cdcc94457a7d56616a2e701f62f39b5c4f30%3A1124933019&click_sum=f0f40dc6&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-3&frs=1&sts=1,https://i.etsystatic.com/18716108/r/il/661961/3529926025/il_340x270.3529926025_5o05.jpg,4.9655
RSBsIGUgYy,Electronics,"Electronic Mystery box | Mystery box | Christmas Party Lucky Mystery Box | Blind Box, new Random 1Pcs Item Surprise High-quality Electronics",9.00,https://www.etsy.com/listing/1420079790/electronic-mystery-box-mystery-box?click_key=68f603d4e9b205a5e31680f2be9a66c337da0361%3A1420079790&click_sum=668af83e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-4&pro=1,https://i.etsystatic.com/40921432/c/2000/1333/0/0/il/baff25/4751021787/il_340x270.4751021787_ho4e.jpg,4
UiBhIGQgaS,Electronics,Radio Shack Electronics Data Book Second Printing 1972,19.88,https://www.etsy.com/listing/1076531525/radio-shack-electronics-data-book-second?click_key=cf7ae66f9a97a9a181c1f4fad1d41a479b09ca79%3A1076531525&click_sum=4157b4c3&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-5&frs=1,https://i.etsystatic.com/13060702/r/il/537877/3345434387/il_340x270.3345434387_bsbr.jpg,4.9388
UCBhIGMgay,Electronics,"Pack of Four Electronics PCB Christmas Tree Ornament Soldering Kit, Gift for Geeks, engineers, Tech Accessories Do It Yourself DIY Gadgets",34.99,https://www.etsy.com/listing/1111266132/pack-of-four-electronics-pcb-christmas?click_key=5886bdc221b817936e3e4656370803d230fa17b4%3A1111266132&click_sum=e2d267e2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-6&sts=1,https://i.etsystatic.com/25539477/r/il/3dddb2/3530872241/il_340x270.3530872241_o48z.jpg,5
UCBlIHIgcy,Electronics,"Personalized Travel Cord Case, Leather Cable Roll, Tech Accessory Organizer, Portable Charger Airpods Bag, Electronics Storage, Tech Gift",44.44,https://www.etsy.com/listing/906479634/personalized-travel-cord-case-leather?click_key=b0866f04a38fea59fe368f43d2471027f3a56735%3A906479634&click_sum=3bfc0f20&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-7&sts=1,https://i.etsystatic.com/11854809/c/1339/1064/148/354/il/80478a/2768478509/il_340x270.2768478509_terw.jpg,4.9146
TSBpIG4gaS,Electronics,Miniature Electronics Bundle,35.99,https://www.etsy.com/listing/1317590242/miniature-electronics-bundle?click_key=57554a2b4472f05da7d01cfc3f7f314f999f1ab5%3A1317590242&click_sum=25872a7e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-901152-7-8&frs=1,https://i.etsystatic.com/30591217/c/500/397/0/0/il/20b7b6/4280310230/il_340x270.4280310230_8roy.jpg,4.803
NCBMIDYgMC,Electronics,4L60E 4L65E Rebuilt Valve Body With Heavy Duty Transgo Plate and Harness And All Electronics OEM Chevy GMC 1996-2007,141.30,https://www.etsy.com/listing/843461880/4l60e-4l65e-rebuilt-valve-body-with?click_key=188b4bef53ea9636f15a239a3760a27418a7a84f%3A843461880&click_sum=ad208616&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-1&frs=1&sca=1,https://i.etsystatic.com/22482629/r/il/cad127/2524858395/il_340x270.2524858395_priv.jpg,3.7878
SyBuIG8gdy,Electronics,"Knowledge Electricity Print - Electronics Cheat Sheet Wall Art -Electricity Poster, Electrician Gift, Cheat Sheet Print, Electrician Prints",7.31,https://www.etsy.com/listing/1373217034/knowledge-electricity-print-electronics?click_key=c997b14b8449f6677208057baa782b14dd153686%3A1373217034&click_sum=fe8ed358&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-2&pro=1,https://i.etsystatic.com/33235847/r/il/50e51e/4494398554/il_340x270.4494398554_phr2.jpg,4.6947
RSBsIGUgYy,Electronics,Electronics & Keyboard Cleaner Kit | Multifunctional Cleaning Set,15.99,https://www.etsy.com/listing/1376724357/electronics-keyboard-cleaner-kit?click_key=df30685d2015140d6dd20e01ae72410bcd3c162f%3A1376724357&click_sum=e02a69b4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-3&frs=1&cns=1&sts=1,https://i.etsystatic.com/36124685/r/il/a753fa/4500788873/il_340x270.4500788873_38f9.jpg,4.9892
ViBpIG4gdC,Electronics,Vintage Handheld Games Tiger Candy Land Jeopardy Mickey & Friend Double Dragon Bowling Electronic Games,19.99,https://www.etsy.com/listing/1438258900/vintage-handheld-games-tiger-candy-land?click_key=44a84cdc4daf5a17e065f562e40d7b884aec5164%3A1438258900&click_sum=8c839af6&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-4&pro=1&frs=1,https://i.etsystatic.com/35919240/r/il/10860c/4779073812/il_340x270.4779073812_fpxd.jpg,4.9016
UyBvIGwgaS,Electronics,"Solid Wood Device Stand, Vintage Slanted Tablet Rest",13.50,https://www.etsy.com/listing/1266578519/solid-wood-device-stand-vintage-slanted?click_key=efa33bf1798a77f810ede22ad17be0b363316176%3A1266578519&click_sum=ff30db15&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-5&pro=1&sts=1,https://i.etsystatic.com/9928707/r/il/7dc2fe/4003961250/il_340x270.4003961250_ia3r.jpg,4.8241
TiBpIHYgby,Electronics,Nivo bag for electronics accessories made of wool felt,21.71,https://www.etsy.com/listing/670551398/nivo-bag-for-electronics-accessories?click_key=bdb74dcdd265b3686aca52c370e043aec00eeaf9%3A670551398&click_sum=bd98934a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-6&sts=1,https://i.etsystatic.com/18219480/r/il/0d7689/1785626416/il_340x270.1785626416_48dx.jpg,4.9049
ViBpIG4gdC,Electronics,"Vintage Electronics Earrings, Burning Man Wear, Unique and Colorful 5600 Ohm Resistors",9.00,https://www.etsy.com/listing/838556987/vintage-electronics-earrings-burning-man?click_key=64a09c411dd0f44aaed78eec8e37575285479a91%3A838556987&click_sum=50937867&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-7&sca=1&sts=1,https://i.etsystatic.com/20895199/c/941/748/559/353/il/550e72/2614227375/il_340x270.2614227375_fpr5.jpg,5
UyBvIHYgaS,Electronics,"Soviet watch, Electronics, signal, digital watch, vintage electronic men's wrist watch",57.50,https://www.etsy.com/listing/988235746/soviet-watch-electronics-signal-digital?click_key=5ba3ef5e3c8e02e8e57dde8adb2f394a3e66b67e%3A988235746&click_sum=4c2bb42c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-1011452-8-8&frs=1&sts=1,https://i.etsystatic.com/22394363/c/2237/1778/449/181/il/5a009f/3018543258/il_340x270.3018543258_2tw9.jpg,4.8154
RSBsIGUgYy,Electronics,"Electronics Charger Accessory Case // Travel, Purse, Handbag, Pencil Bag, Cosmetics Bag, Document Organizer, FE Gift, Toiletry Bag, Storage",16.50,https://www.etsy.com/listing/710825791/electronics-charger-accessory-case?click_key=9c5bb978fdcf990daa11021642ff9efcc4a0b946%3A710825791&click_sum=e9b6132d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-1&sts=1,https://i.etsystatic.com/14955774/r/il/4d7cd5/2080644754/il_340x270.2080644754_7590.jpg,4.8785
QyB5IGMgbC,Electronics,Cycling 1000W Fat Tire 7 Speed 48V Full Suspension Disk Brake,176.32,https://www.etsy.com/listing/1440410666/cycling-1000w-fat-tire-7-speed-48v-full?click_key=816498e1d9e5bafdd6ff665bd357f1f4abb20d9f%3A1440410666&click_sum=4a1cf3d5&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-2&pro=1&frs=1,https://i.etsystatic.com/42411282/r/il/b9266c/4789437938/il_340x270.4789437938_ichd.jpg,5
OSAwICcgcy,Electronics,90's Dirt Track Go Karting Handheld Video Game by Tiger Electronics ** NEW**,45.00,https://www.etsy.com/listing/1282302552/90s-dirt-track-go-karting-handheld-video?click_key=dc8b3bd2c313baa830d1d68ae5d726ef77e5a1a3%3A1282302552&click_sum=e4a784f7&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-3,https://i.etsystatic.com/6360460/r/il/a3b733/4171516645/il_340x270.4171516645_8lp6.jpg,4.9375
MSA5IDggOC,Electronics,1988 Tiger Electronics Inc. Tiger Electronics Electronic Paperboy LCD Interactive Hand-held Game,91.48,https://www.etsy.com/listing/530316773/1988-tiger-electronics-inc-tiger?click_key=c97ecb241c3f9d369281dde386d729059a647297%3A530316773&click_sum=2a6a3c71&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-4&frs=1,https://i.etsystatic.com/9753181/r/il/318b06/1198562510/il_340x270.1198562510_k3af.jpg,4.8568
OCB4IDggIC,Electronics,8x8 Healing is happening all around you Please take phone calls outside and silence all electronics Custom Wood Sign | No Cellphones Plaque,32.95,https://www.etsy.com/listing/793983933/8x8-healing-is-happening-all-around-you?click_key=93c1215da9305656eb941740af6daa3b5db4315c%3A793983933&click_sum=ad619206&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-5&frs=1,https://i.etsystatic.com/5730662/r/il/4f139a/2256919906/il_340x270.2256919906_c4qh.jpg,4.8408
QiBvIHUgci,Electronics,Bourns Trimit 274-1-103 - 10K - 6807DA - Lot of 24 w/Case - Potentiometer - Vintage Electronic NOS,40.00,https://www.etsy.com/listing/622717795/bourns-trimit-274-1-103-10k-6807da-lot?click_key=654a550668669c6940971456f5245eae56d16017%3A622717795&click_sum=9c928d3a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-6,https://i.etsystatic.com/6453031/c/1877/1490/433/23/il/60bcbf/1584910047/il_340x270.1584910047_rj1f.jpg,4.8769
RCBJIFkgIC,Electronics,DIY Lightsaber Electronics Soundboard  Sound 12 Fonts Switch Speaker RGB,63.00,https://www.etsy.com/listing/1374107762/diy-lightsaber-electronics-soundboard?click_key=0ae094fa55bf5bd7381a398aeae62dc8d378d0ee%3A1374107762&click_sum=5fb65dd4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-7&frs=1&cns=1,https://i.etsystatic.com/14209915/r/il/e28032/4545549745/il_340x270.4545549745_1ee6.jpg,4.8778
MiAwICAgSS,Electronics,"20 Inch, 1997, Set Design, Zenith TV, Television Screen, Working, Retro TV, Electronics, 1990s, Vintage Electronics",299.99,https://www.etsy.com/listing/1277126784/20-inch-1997-set-design-zenith-tv?click_key=523892e64c6efdd068af2936178d60ae64026d3a%3A1277126784&click_sum=9a41c74a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-29782-9-8&frs=1&cns=1&sts=1,https://i.etsystatic.com/6489560/r/il/bfa65b/4101688214/il_340x270.4101688214_ks20.jpg,4.9007
VCByIGEgdi,Electronics,"Travel cable organizer bag, Travel Electronics Accessories Bag, Leather Tech Organizer, Anniversary gift, Christmas Gift for Him",12.00,https://www.etsy.com/listing/1341403905/travel-cable-organizer-bag-travel?click_key=bfabfcb45d5dd20c2d5694746afaefadfbe0a578%3A1341403905&click_sum=14bf7610&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=Electronics&ref=search_grid-140082-10-1&pro=1&sts=1,https://i.etsystatic.com/9993646/c/2173/1727/157/157/il/f8a7af/4224403515/il_340x270.4224403515_hwly.jpg,4.9275
